"Date Printed: Wednesday, August 29, 2018 10:28:28 AM"
Title: Chlamydia | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | Asian | Black/African American | Hispanic/Latino | White | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Chlamydia","2016","Arkansas","05","All age groups","White","Both sexes","7,174",329.7,"2,175,903"
"Chlamydia","2014","Arkansas","05","All age groups","Asian","Both sexes","69",158.2,"43,621"
"Chlamydia","2014","Arkansas","05","All age groups","Black/African American","Both sexes","7,108",1556.3,"456,738"
"Chlamydia","2014","Arkansas","05","All age groups","Hispanic/Latino","Both sexes","517",247.8,"208,620"
"Chlamydia","2014","Arkansas","05","All age groups","White","Both sexes","5,383",247.3,"2,176,525"
"Chlamydia","2000","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2012","California","06","All age groups","Asian","Both sexes","5,672",111.7,"5,077,408"
"Chlamydia","2012","California","06","All age groups","Black/African American","Both sexes","21,882",994.1,"2,201,222"
"Chlamydia","2012","California","06","All age groups","Hispanic/Latino","Both sexes","55,097",379.1,"14,534,531"
"Chlamydia","2012","California","06","All age groups","White","Both sexes","25,247",168.6,"14,975,242"
"Chlamydia","2006","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","California","06","All age groups","Asian","Both sexes","5,244",108.2,"4,844,513"
"Chlamydia","2010","California","06","All age groups","Black/African American","Both sexes","23,767",1086.8,"2,186,949"
"Chlamydia","2010","California","06","All age groups","Hispanic/Latino","Both sexes","45,332",322.2,"14,068,684"
"Chlamydia","2010","California","06","All age groups","White","Both sexes","20,317",135.3,"15,019,923"
"Chlamydia","2001","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","California","06","All age groups","Asian","Both sexes","5,373",117.5,"4,573,204"
"Chlamydia","2009","California","06","All age groups","Black/African American","Both sexes","23,418",1055.5,"2,218,564"
"Chlamydia","2009","California","06","All age groups","Hispanic/Latino","Both sexes","48,474",356.5,"13,597,147"
"Chlamydia","2009","California","06","All age groups","White","Both sexes","20,415",132.4,"15,414,224"
"Chlamydia","2013","California","06","All age groups","Asian","Both sexes","5,824",111.7,"5,211,749"
"Chlamydia","2013","California","06","All age groups","Black/African American","Both sexes","20,399",924.4,"2,206,685"
"Chlamydia","2013","California","06","All age groups","Hispanic/Latino","Both sexes","54,326",368.4,"14,747,252"
"Chlamydia","2013","California","06","All age groups","White","Both sexes","25,069",167.7,"14,953,020"
"Chlamydia","2014","California","06","All age groups","Asian","Both sexes","6,168",115.2,"5,355,450"
"Chlamydia","2014","California","06","All age groups","Black/African American","Both sexes","20,281",914.2,"2,218,550"
"Chlamydia","2014","California","06","All age groups","Hispanic/Latino","Both sexes","53,387",356.6,"14,972,307"
"Chlamydia","2014","California","06","All age groups","White","Both sexes","26,366",176.7,"14,923,230"
"Chlamydia","2005","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","California","06","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","California","06","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","California","06","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","California","06","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2016","California","06","All age groups","Asian","Both sexes","7,102",129.2,"5,498,724"
"Chlamydia","2016","California","06","All age groups","Black/African American","Both sexes","19,733",885.4,"2,228,779"
"Chlamydia","2016","California","06","All age groups","Hispanic/Latino","Both sexes","48,429",318.9,"15,184,548"
"Chlamydia","2016","California","06","All age groups","White","Both sexes","29,694",199.5,"14,882,158"
"Chlamydia","2008","California","06","All age groups","Asian","Both sexes","5,421",120.6,"4,493,447"
"Chlamydia","2008","California","06","All age groups","Black/African American","Both sexes","23,234",1050.1,"2,212,542"
"Chlamydia","2008","California","06","All age groups","Hispanic/Latino","Both sexes","48,041",360.9,"13,312,073"
"Chlamydia","2008","California","06","All age groups","White","Both sexes","19,322",125,"15,455,438"
"Chlamydia","2011","California","06","All age groups","Asian","Both sexes","5,391",108.7,"4,958,097"
"Chlamydia","2011","California","06","All age groups","Black/African American","Both sexes","23,904",1089.5,"2,194,057"
"Chlamydia","2011","California","06","All age groups","Hispanic/Latino","Both sexes","50,250",351,"14,314,790"
"Chlamydia","2011","California","06","All age groups","White","Both sexes","23,967",159.9,"14,992,411"
"Chlamydia","2015","California","06","All age groups","Asian","Both sexes","6,783",123.4,"5,498,724"
"Chlamydia","2015","California","06","All age groups","Black/African American","Both sexes","20,464",918.2,"2,228,779"
"Chlamydia","2015","California","06","All age groups","Hispanic/Latino","Both sexes","49,895",328.6,"15,184,548"
"Chlamydia","2015","California","06","All age groups","White","Both sexes","30,144",202.6,"14,882,158"
"Chlamydia","2008","Colorado","08","All age groups","Asian","Both sexes","96",75.9,"126,418"
"Chlamydia","2008","Colorado","08","All age groups","Black/African American","Both sexes","1,862",969.3,"192,105"
"Chlamydia","2008","Colorado","08","All age groups","Hispanic/Latino","Both sexes","2,767",280.2,"987,501"
"Chlamydia","2008","Colorado","08","All age groups","White","Both sexes","2,705",77.2,"3,501,872"
"Chlamydia","2012","Colorado","08","All age groups","Asian","Both sexes","259",175.3,"147,739"
"Chlamydia","2012","Colorado","08","All age groups","Black/African American","Both sexes","2,174",1083.5,"200,637"
"Chlamydia","2012","Colorado","08","All age groups","Hispanic/Latino","Both sexes","5,661",520.7,"1,087,245"
"Chlamydia","2012","Colorado","08","All age groups","White","Both sexes","6,855",189.8,"3,611,778"
"Chlamydia","2000","Colorado","08","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Colorado","08","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Colorado","08","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Colorado","08","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2015","Colorado","08","All age groups","Asian","Both sexes","203",121,"167,734"
"Chlamydia","2015","Colorado","08","All age groups","Black/African American","Both sexes","1,844",851,"216,697"
"Chlamydia","2015","Colorado","08","All age groups","Hispanic/Latino","Both sexes","5,954",511.4,"1,164,274"
"Chlamydia","2003","Colorado","08","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Colorado","08","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Colorado","08","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Colorado","08","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Colorado","08","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Colorado","08","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Colorado","08","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Colorado","08","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","Colorado","08","All age groups","Asian","Both sexes","107",77.4,"138,230"
"Chlamydia","2010","Colorado","08","All age groups","Black/African American","Both sexes","1,608",839.8,"191,472"
"Chlamydia","2010","Colorado","08","All age groups","Hispanic/Latino","Both sexes","3,316",317.5,"1,044,330"
"Chlamydia","2010","Colorado","08","All age groups","White","Both sexes","3,046",86.1,"3,539,165"
"Chlamydia","2015","Colorado","08","All age groups","White","Both sexes","5,838",155.8,"3,747,011"
"Chlamydia","2007","Colorado","08","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Colorado","08","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Colorado","08","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Colorado","08","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Colorado","08","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Colorado","08","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Colorado","08","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Colorado","08","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Colorado","08","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Colorado","08","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Colorado","08","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Colorado","08","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Colorado","08","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Colorado","08","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Colorado","08","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Colorado","08","All age groups","White","Both sexes","Data not available","Data not available","NA"
