"Date Printed: Wednesday, August 29, 2018 11:11:24 AM"
Title: Primary and Secondary Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | Female | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Primary and Secondary Syphilis","2001","Connecticut","09","All age groups","All races/ethnicities","Female","2",0.1,"1,764,955"
"Primary and Secondary Syphilis","2012","Connecticut","09","All age groups","All races/ethnicities","Female","9",0.5,"1,842,689"
"Primary and Secondary Syphilis","2013","Connecticut","09","All age groups","All races/ethnicities","Female","8",0.4,"1,843,598"
"Primary and Secondary Syphilis","2009","Delaware","10","All age groups","All races/ethnicities","Female","11",2.4,"453,359"
"Primary and Secondary Syphilis","2010","Delaware","10","All age groups","All races/ethnicities","Female","1",0.2,"464,085"
"Primary and Secondary Syphilis","2011","Delaware","10","All age groups","All races/ethnicities","Female","1",0.2,"468,356"
"Primary and Secondary Syphilis","2002","Delaware","10","All age groups","All races/ethnicities","Female","4",1,"413,250"
"Primary and Secondary Syphilis","2006","Delaware","10","All age groups","All races/ethnicities","Female","4",0.9,"437,988"
"Primary and Secondary Syphilis","2001","Delaware","10","All age groups","All races/ethnicities","Male","9",2.3,"386,397"
"Primary and Secondary Syphilis","2004","Delaware","10","All age groups","All races/ethnicities","Female","1",0.2,"424,325"
"Primary and Secondary Syphilis","2001","Delaware","10","All age groups","All races/ethnicities","Female","5",1.2,"408,557"
"Primary and Secondary Syphilis","2009","Delaware","10","All age groups","All races/ethnicities","Male","16",3.7,"430,765"
"Primary and Secondary Syphilis","2012","Delaware","10","All age groups","All races/ethnicities","Male","36",8.1,"444,094"
"Primary and Secondary Syphilis","2012","Delaware","10","All age groups","All races/ethnicities","Female","2",0.4,"473,005"
"Primary and Secondary Syphilis","2003","Delaware","10","All age groups","All races/ethnicities","Female","2",0.5,"418,635"
"Primary and Secondary Syphilis","2000","Delaware","10","All age groups","All races/ethnicities","Male","8",2.1,"382,001"
"Primary and Secondary Syphilis","2005","Delaware","10","All age groups","All races/ethnicities","Female","2",0.5,"431,269"
"Primary and Secondary Syphilis","2006","Delaware","10","All age groups","All races/ethnicities","Male","16",3.9,"415,313"
"Primary and Secondary Syphilis","2005","Delaware","10","All age groups","All races/ethnicities","Male","9",2.2,"409,027"
"Primary and Secondary Syphilis","2002","Delaware","10","All age groups","All races/ethnicities","Male","7",1.8,"391,386"
"Primary and Secondary Syphilis","2008","Delaware","10","All age groups","All races/ethnicities","Male","10",2.3,"427,257"
"Primary and Secondary Syphilis","2008","Delaware","10","All age groups","All races/ethnicities","Female","6",1.3,"449,537"
"Primary and Secondary Syphilis","2004","Delaware","10","All age groups","All races/ethnicities","Male","8",2,"402,829"
"Primary and Secondary Syphilis","2014","Delaware","10","All age groups","All races/ethnicities","Male","45",9.9,"453,031"
"Primary and Secondary Syphilis","2014","Delaware","10","All age groups","All races/ethnicities","Female","2",0.4,"482,937"
"Primary and Secondary Syphilis","2015","Delaware","10","All age groups","All races/ethnicities","Female","2",0.4,"488,125"
"Primary and Secondary Syphilis","2016","Delaware","10","All age groups","All races/ethnicities","Female","3",0.6,"488,125"
"Primary and Secondary Syphilis","2003","Delaware","10","All age groups","All races/ethnicities","Male","5",1.3,"396,890"
"Primary and Secondary Syphilis","2015","Delaware","10","All age groups","All races/ethnicities","Male","39",8.5,"457,809"
"Primary and Secondary Syphilis","2016","Delaware","10","All age groups","All races/ethnicities","Male","55",12,"457,809"
"Primary and Secondary Syphilis","2007","Connecticut","09","All age groups","All races/ethnicities","Male","37",2.2,"1,703,278"
"Primary and Secondary Syphilis","2007","Connecticut","09","All age groups","All races/ethnicities","Female","2",0.1,"1,784,806"
"Primary and Secondary Syphilis","2000","Delaware","10","All age groups","All races/ethnicities","Female","1",0.2,"404,416"
"Primary and Secondary Syphilis","2007","Delaware","10","All age groups","All races/ethnicities","Female","1",0.2,"443,975"
"Primary and Secondary Syphilis","2007","Delaware","10","All age groups","All races/ethnicities","Male","17",4,"421,339"
"Primary and Secondary Syphilis","2010","Delaware","10","All age groups","All races/ethnicities","Male","8",1.8,"435,706"
"Primary and Secondary Syphilis","2013","Delaware","10","All age groups","All races/ethnicities","Male","49",10.9,"447,832"
"Primary and Secondary Syphilis","2013","Delaware","10","All age groups","All races/ethnicities","Female","3",0.6,"477,521"
"Primary and Secondary Syphilis","2001","District of Columbia","11","All age groups","All races/ethnicities","Male","35",12.8,"272,545"
"Primary and Secondary Syphilis","2000","District of Columbia","11","All age groups","All races/ethnicities","Female","10",3.3,"302,470"
"Primary and Secondary Syphilis","2011","District of Columbia","11","All age groups","All races/ethnicities","Male","158",53.8,"293,577"
"Primary and Secondary Syphilis","2011","District of Columbia","11","All age groups","All races/ethnicities","Female","7",2.1,"326,895"
"Primary and Secondary Syphilis","2004","District of Columbia","11","All age groups","All races/ethnicities","Male","65",23.8,"273,393"
"Primary and Secondary Syphilis","2008","District of Columbia","11","All age groups","All races/ethnicities","Female","7",2.3,"310,666"
"Primary and Secondary Syphilis","2010","District of Columbia","11","All age groups","All races/ethnicities","Male","132",46.2,"285,882"
"Primary and Secondary Syphilis","2013","District of Columbia","11","All age groups","All races/ethnicities","Male","149",48.4,"307,892"
"Primary and Secondary Syphilis","2002","District of Columbia","11","All age groups","All races/ethnicities","Female","9",2.9,"306,526"
"Primary and Secondary Syphilis","2006","District of Columbia","11","All age groups","All races/ethnicities","Male","110",39.9,"275,820"
"Primary and Secondary Syphilis","2001","District of Columbia","11","All age groups","All races/ethnicities","Female","8",2.6,"305,683"
"Primary and Secondary Syphilis","2002","District of Columbia","11","All age groups","All races/ethnicities","Male","49",17.9,"273,210"
"Primary and Secondary Syphilis","2006","District of Columbia","11","All age groups","All races/ethnicities","Female","6",1.9,"308,021"
"Primary and Secondary Syphilis","2005","District of Columbia","11","All age groups","All races/ethnicities","Male","103",37.5,"274,749"
"Primary and Secondary Syphilis","2003","District of Columbia","11","All age groups","All races/ethnicities","Male","45",16.5,"272,448"
"Primary and Secondary Syphilis","2011","Delaware","10","All age groups","All races/ethnicities","Male","26",5.9,"439,560"
"Primary and Secondary Syphilis","2009","District of Columbia","11","All age groups","All races/ethnicities","Male","153",53.9,"284,079"
"Primary and Secondary Syphilis","2010","District of Columbia","11","All age groups","All races/ethnicities","Female","2",0.6,"319,244"
"Primary and Secondary Syphilis","2013","District of Columbia","11","All age groups","All races/ethnicities","Female","19",5.6,"341,648"
"Primary and Secondary Syphilis","2012","District of Columbia","11","All age groups","All races/ethnicities","Male","159",52.9,"300,634"
"Primary and Secondary Syphilis","2012","District of Columbia","11","All age groups","All races/ethnicities","Female","6",1.8,"334,708"
"Primary and Secondary Syphilis","2003","District of Columbia","11","All age groups","All races/ethnicities","Female","3",1,"305,396"
"Primary and Secondary Syphilis","2005","District of Columbia","11","All age groups","All races/ethnicities","Female","11",3.6,"307,300"
"Primary and Secondary Syphilis","2015","District of Columbia","11","All age groups","All races/ethnicities","Male","83",26.1,"318,601"
"Primary and Secondary Syphilis","2016","District of Columbia","11","All age groups","All races/ethnicities","Male","152",47.7,"318,601"
"Primary and Secondary Syphilis","2008","District of Columbia","11","All age groups","All races/ethnicities","Male","139",49.8,"279,263"
"Primary and Secondary Syphilis","2014","District of Columbia","11","All age groups","All races/ethnicities","Male","106",33.9,"312,938"
"Primary and Secondary Syphilis","2014","District of Columbia","11","All age groups","All races/ethnicities","Female","5",1.4,"346,898"
"Primary and Secondary Syphilis","2015","District of Columbia","11","All age groups","All races/ethnicities","Female","6",1.7,"353,627"
"Primary and Secondary Syphilis","2016","District of Columbia","11","All age groups","All races/ethnicities","Female","5",1.4,"353,627"
"Primary and Secondary Syphilis","2000","Florida","12","All age groups","All races/ethnicities","Male","250",3.2,"7,831,008"
"Primary and Secondary Syphilis","2007","District of Columbia","11","All age groups","All races/ethnicities","Male","173",62.5,"276,984"
"Primary and Secondary Syphilis","2007","District of Columbia","11","All age groups","All races/ethnicities","Female","5",1.6,"308,932"
"Primary and Secondary Syphilis","2000","District of Columbia","11","All age groups","All races/ethnicities","Male","27",10,"269,306"
"Primary and Secondary Syphilis","2004","District of Columbia","11","All age groups","All races/ethnicities","Female","4",1.3,"306,497"
"Primary and Secondary Syphilis","2015","Florida","12","All age groups","All races/ethnicities","Female","210",2,"10,368,733"
"Primary and Secondary Syphilis","2004","Florida","12","All age groups","All races/ethnicities","Male","630",7.4,"8,518,571"
"Primary and Secondary Syphilis","2001","Florida","12","All age groups","All races/ethnicities","Female","135",1.6,"8,361,640"
"Primary and Secondary Syphilis","2000","Florida","12","All age groups","All races/ethnicities","Female","163",2,"8,215,140"
"Primary and Secondary Syphilis","2001","Florida","12","All age groups","All races/ethnicities","Male","349",4.4,"7,989,348"
"Primary and Secondary Syphilis","2009","District of Columbia","11","All age groups","All races/ethnicities","Female","10",3.2,"315,896"
"Primary and Secondary Syphilis","2009","Florida","12","All age groups","All races/ethnicities","Male","894",9.8,"9,126,810"
"Primary and Secondary Syphilis","2002","Florida","12","All age groups","All races/ethnicities","Male","509",6.2,"8,155,512"
"Primary and Secondary Syphilis","2007","Florida","12","All age groups","All races/ethnicities","Male","760",8.5,"8,993,853"
"Primary and Secondary Syphilis","2008","Florida","12","All age groups","All races/ethnicities","Female","193",2.1,"9,338,204"
"Primary and Secondary Syphilis","2011","Florida","12","All age groups","All races/ethnicities","Female","134",1.4,"9,767,474"
"Primary and Secondary Syphilis","2012","Florida","12","All age groups","All races/ethnicities","Male","1,235",13.1,"9,456,238"
"Primary and Secondary Syphilis","2012","Florida","12","All age groups","All races/ethnicities","Female","134",1.4,"9,895,783"
"Primary and Secondary Syphilis","2006","Florida","12","All age groups","All races/ethnicities","Female","98",1.1,"9,185,363"
"Primary and Secondary Syphilis","2006","Florida","12","All age groups","All races/ethnicities","Male","621",7,"8,890,998"
"Primary and Secondary Syphilis","2016","Florida","12","All age groups","All races/ethnicities","Female","266",2.6,"10,368,733"
"Primary and Secondary Syphilis","2005","Florida","12","All age groups","All races/ethnicities","Male","624",7.1,"8,729,621"
"Primary and Secondary Syphilis","2004","Florida","12","All age groups","All races/ethnicities","Female","98",1.1,"8,847,787"
"Primary and Secondary Syphilis","2002","Florida","12","All age groups","All races/ethnicities","Female","108",1.3,"8,519,654"
"Primary and Secondary Syphilis","2008","Florida","12","All age groups","All races/ethnicities","Male","850",9.4,"9,072,037"
"Primary and Secondary Syphilis","2010","Florida","12","All age groups","All races/ethnicities","Male","1,037",11.3,"9,214,223"
"Primary and Secondary Syphilis","2003","Florida","12","All age groups","All races/ethnicities","Male","585",7,"8,313,380"
"Primary and Secondary Syphilis","2007","Florida","12","All age groups","All races/ethnicities","Female","153",1.7,"9,268,243"
"Primary and Secondary Syphilis","2010","Florida","12","All age groups","All races/ethnicities","Female","147",1.5,"9,635,667"
"Primary and Secondary Syphilis","2011","Florida","12","All age groups","All races/ethnicities","Male","1,123",12,"9,338,059"
"Primary and Secondary Syphilis","2005","Florida","12","All age groups","All races/ethnicities","Female","100",1.1,"9,043,670"
"Primary and Secondary Syphilis","2013","Florida","12","All age groups","All races/ethnicities","Male","1,376",14.4,"9,576,032"
"Primary and Secondary Syphilis","2014","Florida","12","All age groups","All races/ethnicities","Female","137",1.3,"10,179,793"
"Primary and Secondary Syphilis","2011","Georgia","13","All age groups","All races/ethnicities","Male","620",12.9,"4,796,444"
"Primary and Secondary Syphilis","2011","Georgia","13","All age groups","All races/ethnicities","Female","58",1.2,"5,015,836"
"Primary and Secondary Syphilis","2014","Florida","12","All age groups","All races/ethnicities","Male","1,602",16.5,"9,725,776"
"Primary and Secondary Syphilis","2015","Florida","12","All age groups","All races/ethnicities","Male","1,873",18.9,"9,902,539"
"Primary and Secondary Syphilis","2016","Florida","12","All age groups","All races/ethnicities","Male","2,140",21.6,"9,902,539"
"Primary and Secondary Syphilis","2002","Georgia","13","All age groups","All races/ethnicities","Male","340",8,"4,223,809"
"Primary and Secondary Syphilis","2000","Georgia","13","All age groups","All races/ethnicities","Male","243",6,"4,049,164"
"Primary and Secondary Syphilis","2001","Georgia","13","All age groups","All races/ethnicities","Male","285",6.9,"4,145,187"
"Primary and Secondary Syphilis","2001","Georgia","13","All age groups","All races/ethnicities","Female","129",3,"4,273,500"
"Primary and Secondary Syphilis","2015","Georgia","13","All age groups","All races/ethnicities","Male","1,319",26.5,"4,979,882"
"Primary and Secondary Syphilis","2015","Georgia","13","All age groups","All races/ethnicities","Female","94",1.8,"5,234,978"
"Primary and Secondary Syphilis","2006","Georgia","13","All age groups","All races/ethnicities","Female","41",0.9,"4,737,513"
"Primary and Secondary Syphilis","2000","Georgia","13","All age groups","All races/ethnicities","Female","159",3.8,"4,181,142"
"Primary and Secondary Syphilis","2006","Georgia","13","All age groups","All races/ethnicities","Male","540",11.8,"4,586,062"
"Primary and Secondary Syphilis","2009","Florida","12","All age groups","All races/ethnicities","Female","147",1.6,"9,383,126"
"Primary and Secondary Syphilis","2003","Florida","12","All age groups","All races/ethnicities","Female","73",0.8,"8,660,797"
