"Date Printed: Wednesday, August 29, 2018 9:07:49 AM"
Title: Primary and Secondary Syphilis | Early Latent Syphilis | Congenital Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Primary and Secondary Syphilis","2014","Idaho","16","All age groups","All races/ethnicities","Both sexes","12",0.7,"1,634,806"
"Primary and Secondary Syphilis","2008","Illinois","17","All age groups","All races/ethnicities","Both sexes","554",4.3,"12,836,402"
"Primary and Secondary Syphilis","2009","Illinois","17","All age groups","All races/ethnicities","Both sexes","750",5.8,"12,893,278"
"Primary and Secondary Syphilis","2013","Illinois","17","All age groups","All races/ethnicities","Both sexes","798",6.2,"12,889,580"
"Primary and Secondary Syphilis","2014","Illinois","17","All age groups","All races/ethnicities","Both sexes","863",6.7,"12,882,189"
"Primary and Secondary Syphilis","2005","Illinois","17","All age groups","All races/ethnicities","Both sexes","525",4.1,"12,672,835"
"Primary and Secondary Syphilis","2001","Illinois","17","All age groups","All races/ethnicities","Both sexes","409",3.3,"12,506,636"
"Primary and Secondary Syphilis","2003","Illinois","17","All age groups","All races/ethnicities","Both sexes","374",3,"12,599,246"
"Primary and Secondary Syphilis","2016","Illinois","17","All age groups","All races/ethnicities","Both sexes","1,260",9.8,"12,859,995"
"Primary and Secondary Syphilis","2002","Illinois","17","All age groups","All races/ethnicities","Both sexes","479",3.8,"12,557,032"
"Primary and Secondary Syphilis","2010","Illinois","17","All age groups","All races/ethnicities","Both sexes","908",7.1,"12,841,249"
"Primary and Secondary Syphilis","2015","Illinois","17","All age groups","All races/ethnicities","Both sexes","1,085",8.4,"12,859,995"
"Primary and Secondary Syphilis","2012","Illinois","17","All age groups","All races/ethnicities","Both sexes","804",6.2,"12,875,167"
"Primary and Secondary Syphilis","2004","Illinois","17","All age groups","All races/ethnicities","Both sexes","386",3.1,"12,644,218"
"Primary and Secondary Syphilis","2011","Illinois","17","All age groups","All races/ethnicities","Both sexes","881",6.8,"12,861,882"
"Primary and Secondary Syphilis","2000","Illinois","17","All age groups","All races/ethnicities","Both sexes","412",3.3,"12,437,568"
"Primary and Secondary Syphilis","2006","Illinois","17","All age groups","All races/ethnicities","Both sexes","431",3.4,"12,714,588"
"Primary and Secondary Syphilis","2007","Illinois","17","All age groups","All races/ethnicities","Both sexes","464",3.6,"12,775,864"
"Primary and Secondary Syphilis","2000","Indiana","18","All age groups","All races/ethnicities","Both sexes","351",5.8,"6,091,517"
"Primary and Secondary Syphilis","2010","Indiana","18","All age groups","All races/ethnicities","Both sexes","175",2.7,"6,490,590"
"Primary and Secondary Syphilis","2015","Indiana","18","All age groups","All races/ethnicities","Both sexes","285",4.3,"6,619,680"
"Primary and Secondary Syphilis","2016","Indiana","18","All age groups","All races/ethnicities","Both sexes","326",4.9,"6,619,680"
"Primary and Secondary Syphilis","2001","Indiana","18","All age groups","All races/ethnicities","Both sexes","151",2.5,"6,124,090"
"Primary and Secondary Syphilis","2004","Indiana","18","All age groups","All races/ethnicities","Both sexes","60",1,"6,214,844"
"Primary and Secondary Syphilis","2002","Indiana","18","All age groups","All races/ethnicities","Both sexes","62",1,"6,148,648"
"Primary and Secondary Syphilis","2003","Indiana","18","All age groups","All races/ethnicities","Both sexes","50",0.8,"6,184,552"
"Primary and Secondary Syphilis","2014","Indiana","18","All age groups","All races/ethnicities","Both sexes","168",2.5,"6,597,880"
"Primary and Secondary Syphilis","2009","Indiana","18","All age groups","All races/ethnicities","Both sexes","158",2.5,"6,417,276"
"Primary and Secondary Syphilis","2012","Indiana","18","All age groups","All races/ethnicities","Both sexes","224",3.4,"6,538,283"
"Primary and Secondary Syphilis","2013","Indiana","18","All age groups","All races/ethnicities","Both sexes","215",3.3,"6,570,518"
"Primary and Secondary Syphilis","2011","Indiana","18","All age groups","All races/ethnicities","Both sexes","173",2.7,"6,516,845"
"Primary and Secondary Syphilis","2005","Indiana","18","All age groups","All races/ethnicities","Both sexes","62",1,"6,253,142"
"Primary and Secondary Syphilis","2007","Indiana","18","All age groups","All races/ethnicities","Both sexes","54",0.9,"6,344,771"
"Primary and Secondary Syphilis","2008","Indiana","18","All age groups","All races/ethnicities","Both sexes","140",2.2,"6,386,601"
"Primary and Secondary Syphilis","2006","Indiana","18","All age groups","All races/ethnicities","Both sexes","93",1.5,"6,300,341"
"Primary and Secondary Syphilis","2010","Iowa","19","All age groups","All races/ethnicities","Both sexes","19",0.6,"3,050,694"
"Primary and Secondary Syphilis","2006","Iowa","19","All age groups","All races/ethnicities","Both sexes","19",0.6,"2,965,203"
"Primary and Secondary Syphilis","2005","Iowa","19","All age groups","All races/ethnicities","Both sexes","9",0.3,"2,950,517"
"Primary and Secondary Syphilis","2002","Iowa","19","All age groups","All races/ethnicities","Both sexes","8",0.3,"2,929,379"
"Primary and Secondary Syphilis","2003","Iowa","19","All age groups","All races/ethnicities","Both sexes","12",0.4,"2,934,585"
"Primary and Secondary Syphilis","2008","Iowa","19","All age groups","All races/ethnicities","Both sexes","16",0.5,"2,994,658"
"Primary and Secondary Syphilis","2004","Iowa","19","All age groups","All races/ethnicities","Both sexes","5",0.2,"2,942,311"
"Primary and Secondary Syphilis","2016","Iowa","19","All age groups","All races/ethnicities","Both sexes","89",2.8,"3,123,899"
"Primary and Secondary Syphilis","2007","Iowa","19","All age groups","All races/ethnicities","Both sexes","21",0.7,"2,979,867"
"Primary and Secondary Syphilis","2013","Iowa","19","All age groups","All races/ethnicities","Both sexes","106",3.4,"3,092,224"
"Primary and Secondary Syphilis","2012","Iowa","19","All age groups","All races/ethnicities","Both sexes","70",2.3,"3,076,636"
"Primary and Secondary Syphilis","2015","Iowa","19","All age groups","All races/ethnicities","Both sexes","75",2.4,"3,123,899"
"Primary and Secondary Syphilis","2000","Iowa","19","All age groups","All races/ethnicities","Both sexes","11",0.4,"2,928,191"
"Primary and Secondary Syphilis","2001","Iowa","19","All age groups","All races/ethnicities","Both sexes","5",0.2,"2,929,240"
"Primary and Secondary Syphilis","2014","Iowa","19","All age groups","All races/ethnicities","Both sexes","72",2.3,"3,109,481"
"Primary and Secondary Syphilis","2009","Iowa","19","All age groups","All races/ethnicities","Both sexes","23",0.8,"3,008,331"
"Primary and Secondary Syphilis","2011","Iowa","19","All age groups","All races/ethnicities","Both sexes","20",0.7,"3,065,389"
"Primary and Secondary Syphilis","2006","Kansas","20","All age groups","All races/ethnicities","Both sexes","27",1,"2,754,018"
"Primary and Secondary Syphilis","2000","Kansas","20","All age groups","All races/ethnicities","Both sexes","6",0.2,"2,692,907"
"Primary and Secondary Syphilis","2008","Kansas","20","All age groups","All races/ethnicities","Both sexes","30",1.1,"2,795,257"
"Primary and Secondary Syphilis","2009","Kansas","20","All age groups","All races/ethnicities","Both sexes","32",1.1,"2,817,430"
"Primary and Secondary Syphilis","2010","Kansas","20","All age groups","All races/ethnicities","Both sexes","19",0.7,"2,858,824"
"Primary and Secondary Syphilis","2007","Kansas","20","All age groups","All races/ethnicities","Both sexes","28",1,"2,773,740"
"Primary and Secondary Syphilis","2004","Kansas","20","All age groups","All races/ethnicities","Both sexes","24",0.9,"2,729,378"
"Primary and Secondary Syphilis","2012","Kansas","20","All age groups","All races/ethnicities","Both sexes","24",0.8,"2,886,281"
"Primary and Secondary Syphilis","2001","Kansas","20","All age groups","All races/ethnicities","Both sexes","25",0.9,"2,701,167"
"Primary and Secondary Syphilis","2005","Kansas","20","All age groups","All races/ethnicities","Both sexes","19",0.7,"2,739,997"
"Primary and Secondary Syphilis","2011","Kansas","20","All age groups","All races/ethnicities","Both sexes","24",0.8,"2,869,917"
"Primary and Secondary Syphilis","2013","Kansas","20","All age groups","All races/ethnicities","Both sexes","51",1.8,"2,894,630"
"Primary and Secondary Syphilis","2016","Kansas","20","All age groups","All races/ethnicities","Both sexes","124",4.3,"2,911,641"
"Primary and Secondary Syphilis","2003","Kansas","20","All age groups","All races/ethnicities","Both sexes","25",0.9,"2,720,361"
"Primary and Secondary Syphilis","2002","Kansas","20","All age groups","All races/ethnicities","Both sexes","20",0.7,"2,711,741"
"Primary and Secondary Syphilis","2015","Kansas","20","All age groups","All races/ethnicities","Both sexes","87",3,"2,911,641"
"Primary and Secondary Syphilis","2014","Kansas","20","All age groups","All races/ethnicities","Both sexes","60",2.1,"2,902,507"
"Primary and Secondary Syphilis","2013","Kentucky","21","All age groups","All races/ethnicities","Both sexes","122",2.8,"4,398,500"
"Primary and Secondary Syphilis","2004","Kentucky","21","All age groups","All races/ethnicities","Both sexes","47",1.1,"4,145,777"
"Primary and Secondary Syphilis","2009","Kentucky","21","All age groups","All races/ethnicities","Both sexes","92",2.1,"4,312,268"
"Primary and Secondary Syphilis","2005","Kentucky","21","All age groups","All races/ethnicities","Both sexes","52",1.2,"4,179,655"
"Primary and Secondary Syphilis","2003","Kentucky","21","All age groups","All races/ethnicities","Both sexes","33",0.8,"4,117,691"
"Primary and Secondary Syphilis","2000","Kentucky","21","All age groups","All races/ethnicities","Both sexes","85",2.1,"4,048,714"
"Primary and Secondary Syphilis","2006","Kentucky","21","All age groups","All races/ethnicities","Both sexes","73",1.7,"4,216,783"
"Primary and Secondary Syphilis","2008","Kentucky","21","All age groups","All races/ethnicities","Both sexes","93",2.2,"4,287,259"
"Primary and Secondary Syphilis","2002","Kentucky","21","All age groups","All races/ethnicities","Both sexes","88",2.2,"4,090,824"
"Primary and Secondary Syphilis","2016","Kentucky","21","All age groups","All races/ethnicities","Both sexes","219",4.9,"4,425,092"
"Primary and Secondary Syphilis","2001","Kentucky","21","All age groups","All races/ethnicities","Both sexes","48",1.2,"4,068,775"
"Primary and Secondary Syphilis","2007","Kentucky","21","All age groups","All races/ethnicities","Both sexes","56",1.3,"4,254,513"
"Primary and Secondary Syphilis","2015","Kentucky","21","All age groups","All races/ethnicities","Both sexes","145",3.3,"4,425,092"
"Primary and Secondary Syphilis","2010","Kentucky","21","All age groups","All races/ethnicities","Both sexes","139",3.2,"4,347,937"
"Primary and Secondary Syphilis","2011","Kentucky","21","All age groups","All races/ethnicities","Both sexes","129",3,"4,367,882"
"Primary and Secondary Syphilis","2012","Kentucky","21","All age groups","All races/ethnicities","Both sexes","150",3.4,"4,382,667"
"Primary and Secondary Syphilis","2014","Kentucky","21","All age groups","All races/ethnicities","Both sexes","158",3.6,"4,412,617"
"Primary and Secondary Syphilis","2011","Louisiana","22","All age groups","All races/ethnicities","Both sexes","447",9.8,"4,575,381"
"Primary and Secondary Syphilis","2002","Louisiana","22","All age groups","All races/ethnicities","Both sexes","152",3.4,"4,465,089"
"Primary and Secondary Syphilis","2004","Louisiana","22","All age groups","All races/ethnicities","Both sexes","332",7.4,"4,487,246"
"Primary and Secondary Syphilis","2010","Louisiana","22","All age groups","All races/ethnicities","Both sexes","546",12,"4,544,951"
"Primary and Secondary Syphilis","2003","Louisiana","22","All age groups","All races/ethnicities","Both sexes","183",4.1,"4,473,198"
"Primary and Secondary Syphilis","2013","Louisiana","22","All age groups","All races/ethnicities","Both sexes","423",9.1,"4,627,491"
"Primary and Secondary Syphilis","2016","Louisiana","22","All age groups","All races/ethnicities","Both sexes","750",16.1,"4,670,724"
"Primary and Secondary Syphilis","2012","Louisiana","22","All age groups","All races/ethnicities","Both sexes","339",7.4,"4,603,676"
"Primary and Secondary Syphilis","2005","Louisiana","22","All age groups","All races/ethnicities","Both sexes","278",6.2,"4,495,113"
"Primary and Secondary Syphilis","2007","Louisiana","22","All age groups","All races/ethnicities","Both sexes","533",12.2,"4,373,448"
"Primary and Secondary Syphilis","2008","Louisiana","22","All age groups","All races/ethnicities","Both sexes","707",15.9,"4,448,806"
"Primary and Secondary Syphilis","2001","Louisiana","22","All age groups","All races/ethnicities","Both sexes","173",3.9,"4,460,400"
"Primary and Secondary Syphilis","2015","Louisiana","22","All age groups","All races/ethnicities","Both sexes","696",14.9,"4,670,724"
"Primary and Secondary Syphilis","2000","Louisiana","22","All age groups","All races/ethnicities","Both sexes","209",4.7,"4,468,970"
"Primary and Secondary Syphilis","2009","Louisiana","22","All age groups","All races/ethnicities","Both sexes","741",16.5,"4,489,490"
"Primary and Secondary Syphilis","2006","Louisiana","22","All age groups","All races/ethnicities","Both sexes","342",8.1,"4,237,693"
"Primary and Secondary Syphilis","2009","Maine","23","All age groups","All races/ethnicities","Both sexes","4",0.3,"1,315,889"
"Primary and Secondary Syphilis","2014","Louisiana","22","All age groups","All races/ethnicities","Both sexes","575",12.4,"4,648,990"
"Primary and Secondary Syphilis","2014","Maine","23","All age groups","All races/ethnicities","Both sexes","16",1.2,"1,330,256"
"Primary and Secondary Syphilis","2000","Maine","23","All age groups","All races/ethnicities","Both sexes","1",0.1,"1,277,040"
"Primary and Secondary Syphilis","2010","Maine","23","All age groups","All races/ethnicities","Both sexes","32",2.4,"1,327,695"
"Primary and Secondary Syphilis","2001","Maine","23","All age groups","All races/ethnicities","Both sexes","1",0.1,"1,284,295"
"Primary and Secondary Syphilis","2008","Maine","23","All age groups","All races/ethnicities","Both sexes","10",0.8,"1,318,133"
"Primary and Secondary Syphilis","2013","Maine","23","All age groups","All races/ethnicities","Both sexes","10",0.8,"1,328,778"
"Primary and Secondary Syphilis","2002","Maine","23","All age groups","All races/ethnicities","Both sexes","2",0.2,"1,293,181"
"Primary and Secondary Syphilis","2003","Maine","23","All age groups","All races/ethnicities","Both sexes","8",0.6,"1,302,365"
"Primary and Secondary Syphilis","2007","Maine","23","All age groups","All races/ethnicities","Both sexes","9",0.7,"1,315,749"
"Primary and Secondary Syphilis","2011","Maine","23","All age groups","All races/ethnicities","Both sexes","12",0.9,"1,328,257"
"Primary and Secondary Syphilis","2005","Maine","23","All age groups","All races/ethnicities","Both sexes","1",0.1,"1,310,424"
"Primary and Secondary Syphilis","2004","Maine","23","All age groups","All races/ethnicities","Both sexes","2",0.2,"1,307,227"
"Primary and Secondary Syphilis","2012","Maine","23","All age groups","All races/ethnicities","Both sexes","17",1.3,"1,328,888"
"Primary and Secondary Syphilis","2006","Maine","23","All age groups","All races/ethnicities","Both sexes","9",0.7,"1,313,479"
"Primary and Secondary Syphilis","2015","Maine","23","All age groups","All races/ethnicities","Both sexes","28",2.1,"1,329,328"
